
       3.3693      0.21754       15.488
      0.95178     0.011284       84.350
      0.88776     0.031317       28.347
     0.029340     0.039229      0.74790
      0.67912      0.22244       3.0531
      0.11888     0.052206       2.2772
      0.23029      0.12795       1.7999
      0.38132      0.13352       2.8559
