SC	1975	1	69.66
SC	1975	2	63.82
SC	1975	3	67.33
SC	1975	4	67.3
SC	1976	1	67.19
SC	1976	2	72.82
SC	1976	3	72.1
SC	1976	4	75.56
SC	1977	1	72.1
SC	1977	2	74.4
SC	1977	3	74.9
SC	1977	4	78.23
SC	1978	1	74.98
SC	1978	2	79.56
SC	1978	3	81.71
SC	1978	4	84.01
SC	1979	1	88.19
SC	1979	2	89.96
SC	1979	3	93.41
SC	1979	4	92.61
SC	1980	1	100
SC	1980	2	98.02
SC	1980	3	102.85
SC	1980	4	96.8
SC	1981	1	100.92
SC	1981	2	104.92
SC	1981	3	109.32
SC	1981	4	107.93
SC	1982	1	108.22
SC	1982	2	109.25
SC	1982	3	111.72
SC	1982	4	113.46
SC	1983	1	115.68
SC	1983	2	111.93
SC	1983	3	116.93
SC	1983	4	110.95
SC	1984	1	117.97
SC	1984	2	117.82
SC	1984	3	115
SC	1984	4	119.32
SC	1985	1	121.66
SC	1985	2	122.08
SC	1985	3	123.31
SC	1985	4	123.6
SC	1986	1	127.06
SC	1986	2	127.53
SC	1986	3	129.12
SC	1986	4	131.34
SC	1987	1	133.79
SC	1987	2	134.67
SC	1987	3	134.99
SC	1987	4	135.53
SC	1988	1	137.96
SC	1988	2	139.89
SC	1988	3	141.05
SC	1988	4	141.39
SC	1989	1	144
SC	1989	2	143.76
SC	1989	3	147.39
SC	1989	4	147.65
SC	1990	1	149.04
SC	1990	2	150.54
SC	1990	3	151.49
SC	1990	4	150.44
SC	1991	1	152.29
SC	1991	2	153.89
SC	1991	3	154.67
SC	1991	4	157.32
SC	1992	1	158.04
SC	1992	2	158.42
SC	1992	3	160.73
SC	1992	4	161.34
SC	1993	1	161.48
SC	1993	2	162.92
SC	1993	3	165.01
SC	1993	4	165.64
SC	1994	1	166.56
SC	1994	2	167.69
SC	1994	3	168.29
SC	1994	4	168.85
SC	1995	1	170.11
SC	1995	2	172.18
SC	1995	3	174.46
SC	1995	4	176.71
SC	1996	1	179.29
SC	1996	2	179.93
SC	1996	3	181.2
SC	1996	4	184.04
SC	1997	1	185.01
SC	1997	2	187.36
SC	1997	3	190.58
SC	1997	4	192.98
SC	1998	1	196.09
SC	1998	2	198.15
SC	1998	3	201.06
SC	1998	4	203.76
SC	1999	1	206.62
SC	1999	2	209.22
SC	1999	3	211.32
SC	1999	4	212.89
SC	2000	1	215.17
SC	2000	2	217.79
SC	2000	3	220.48
SC	2000	4	223.45
SC	2001	1	229.65
SC	2001	2	231.99
SC	2001	3	233.83
SC	2001	4	236.73
SC	2002	1	237.73
SC	2002	2	238.96
SC	2002	3	243.03
SC	2002	4	245.23
SC	2003	1	246.47
SC	2003	2	249.02
SC	2003	3	250.41
SC	2003	4	252.75
SC	2004	1	255.76
SC	2004	2	258.14
SC	2004	3	262.9
SC	2004	4	267.62
SC	2005	1	273.03
SC	2005	2	277.32
SC	2005	3	284.3
SC	2005	4	290.49
SC	2006	1	295.3
SC	2006	2	300.17
SC	2006	3	304.89
SC	2006	4	312.17
SC	2007	1	315.79
SC	2007	2	319.06
SC	2007	3	319.45
SC	2007	4	325.48
SC	2008	1	328.03
SC	2008	2	328.67
SC	2008	3	327.18
