WV	1975	1	66.39
WV	1975	2	70.87
WV	1975	3	73.08
WV	1975	4	58.97
WV	1976	1	62.84
WV	1976	2	79.5
WV	1976	3	69.19
WV	1976	4	75.11
WV	1977	1	66.19
WV	1977	2	81.87
WV	1977	3	72.9
WV	1977	4	88.73
WV	1978	1	88.21
WV	1978	2	82.14
WV	1978	3	86.46
WV	1978	4	84.66
WV	1979	1	85.54
WV	1979	2	95.15
WV	1979	3	92.03
WV	1979	4	100.45
WV	1980	1	100
WV	1980	2	103.36
WV	1980	3	91.88
WV	1980	4	111.51
WV	1981	1	104.88
WV	1981	2	108.58
WV	1981	3	105.98
WV	1981	4	96.47
WV	1982	1	76.54
WV	1982	2	119.21
WV	1982	3	89.45
WV	1982	4	81.95
WV	1983	1	96.45
WV	1983	2	96.21
WV	1983	3	109.3
WV	1983	4	93.25
WV	1984	1	97.96
WV	1984	2	94.81
WV	1984	3	100.94
WV	1984	4	93.43
WV	1985	1	97.11
WV	1985	2	99.21
WV	1985	3	98.35
WV	1985	4	93.27
WV	1986	1	98.57
WV	1986	2	100.78
WV	1986	3	99.65
WV	1986	4	101.86
WV	1987	1	102.58
WV	1987	2	103.66
WV	1987	3	99.68
WV	1987	4	100.87
WV	1988	1	101.36
WV	1988	2	104.34
WV	1988	3	103.83
WV	1988	4	101.7
WV	1989	1	104.18
WV	1989	2	107.47
WV	1989	3	105.75
WV	1989	4	105.89
WV	1990	1	108.71
WV	1990	2	108.11
WV	1990	3	110.92
WV	1990	4	108.57
WV	1991	1	112.06
WV	1991	2	113.37
WV	1991	3	112.18
WV	1991	4	115.64
WV	1992	1	115.39
WV	1992	2	117.79
WV	1992	3	119.44
WV	1992	4	119.54
WV	1993	1	120.12
WV	1993	2	122.34
WV	1993	3	125.16
WV	1993	4	124.83
WV	1994	1	127.51
WV	1994	2	128.94
WV	1994	3	132.09
WV	1994	4	130.83
WV	1995	1	131.27
WV	1995	2	134.58
WV	1995	3	136.72
WV	1995	4	137.32
WV	1996	1	139.14
WV	1996	2	140.39
WV	1996	3	139.81
WV	1996	4	140.19
WV	1997	1	141.94
WV	1997	2	143.72
WV	1997	3	144.63
WV	1997	4	147.06
WV	1998	1	149.8
WV	1998	2	149.67
WV	1998	3	151.98
WV	1998	4	153.7
WV	1999	1	154.98
WV	1999	2	154.04
WV	1999	3	154.3
WV	1999	4	153.24
WV	2000	1	154.48
WV	2000	2	155.82
WV	2000	3	157.07
WV	2000	4	158.55
WV	2001	1	163.35
WV	2001	2	164.89
WV	2001	3	165.3
WV	2001	4	167.53
WV	2002	1	168.71
WV	2002	2	169.77
WV	2002	3	172.1
WV	2002	4	174.34
WV	2003	1	175
WV	2003	2	177.26
WV	2003	3	179.06
WV	2003	4	180.67
WV	2004	1	183.21
WV	2004	2	186.62
WV	2004	3	189.75
WV	2004	4	193.95
WV	2005	1	197.39
WV	2005	2	203.93
WV	2005	3	210.1
WV	2005	4	214.17
WV	2006	1	219.07
WV	2006	2	218.08
WV	2006	3	222.83
WV	2006	4	224.57
WV	2007	1	227.79
WV	2007	2	227.09
WV	2007	3	229.51
WV	2007	4	231.35
WV	2008	1	233.37
WV	2008	2	235.12
WV	2008	3	229.54
