UT	1975	1	55.55
UT	1975	2	57.47
UT	1975	3	56.21
UT	1975	4	60.24
UT	1976	1	60.75
UT	1976	2	60.79
UT	1976	3	64.55
UT	1976	4	65.07
UT	1977	1	68.11
UT	1977	2	71.26
UT	1977	3	74.52
UT	1977	4	75.67
UT	1978	1	81.22
UT	1978	2	83.2
UT	1978	3	86.52
UT	1978	4	90.15
UT	1979	1	94.56
UT	1979	2	96.61
UT	1979	3	97.87
UT	1979	4	100.25
UT	1980	1	100
UT	1980	2	97.52
UT	1980	3	103.66
UT	1980	4	105.41
UT	1981	1	105.9
UT	1981	2	108.61
UT	1981	3	111.05
UT	1981	4	110.55
UT	1982	1	108.23
UT	1982	2	109.13
UT	1982	3	112.54
UT	1982	4	115.58
UT	1983	1	115.47
UT	1983	2	115.18
UT	1983	3	112.21
UT	1983	4	112.43
UT	1984	1	112.64
UT	1984	2	113.92
UT	1984	3	115.89
UT	1984	4	112.39
UT	1985	1	117.45
UT	1985	2	116.39
UT	1985	3	116.64
UT	1985	4	115.32
UT	1986	1	119.4
UT	1986	2	119.12
UT	1986	3	118.51
UT	1986	4	118.3
UT	1987	1	119.63
UT	1987	2	118.49
UT	1987	3	114.17
UT	1987	4	113.05
UT	1988	1	113
UT	1988	2	113.98
UT	1988	3	112.22
UT	1988	4	112.3
UT	1989	1	113.47
UT	1989	2	113.59
UT	1989	3	115.96
UT	1989	4	115.84
UT	1990	1	116.91
UT	1990	2	118.28
UT	1990	3	119.31
UT	1990	4	119.38
UT	1991	1	123.01
UT	1991	2	125.01
UT	1991	3	125.16
UT	1991	4	128.05
UT	1992	1	129.92
UT	1992	2	131.98
UT	1992	3	134.27
UT	1992	4	137.69
UT	1993	1	140.71
UT	1993	2	145.1
UT	1993	3	150.39
UT	1993	4	155.97
UT	1994	1	162.57
UT	1994	2	171.51
UT	1994	3	176.91
UT	1994	4	180.28
UT	1995	1	184.54
UT	1995	2	189.99
UT	1995	3	196.5
UT	1995	4	200.68
UT	1996	1	205.35
UT	1996	2	207.31
UT	1996	3	210.86
UT	1996	4	214.84
UT	1997	1	218.54
UT	1997	2	219.54
UT	1997	3	224.28
UT	1997	4	227.99
UT	1998	1	230.73
UT	1998	2	232.8
UT	1998	3	235.08
UT	1998	4	237.21
UT	1999	1	238.49
UT	1999	2	237.26
UT	1999	3	234.29
UT	1999	4	235.22
UT	2000	1	236.64
UT	2000	2	236.15
UT	2000	3	239.02
UT	2000	4	242.3
UT	2001	1	248.02
UT	2001	2	248.34
UT	2001	3	248.6
UT	2001	4	251.47
UT	2002	1	251.04
UT	2002	2	250.35
UT	2002	3	253.61
UT	2002	4	255.06
UT	2003	1	255.78
UT	2003	2	256.65
UT	2003	3	257.32
UT	2003	4	257.58
UT	2004	1	259.79
UT	2004	2	262.16
UT	2004	3	265.59
UT	2004	4	270.74
UT	2005	1	275.8
UT	2005	2	285.06
UT	2005	3	295.02
UT	2005	4	305.29
UT	2006	1	315.43
UT	2006	2	330.01
UT	2006	3	344.92
UT	2006	4	358.25
UT	2007	1	369.87
UT	2007	2	380.3
UT	2007	3	386.42
UT	2007	4	390.65
UT	2008	1	390.49
UT	2008	2	387.54
UT	2008	3	380.06
