
       2.9995      0.85089       3.5251
     0.061791      0.23485      0.26310
      0.34079      0.13286       2.5650
      0.38049      0.16413       2.3183
      0.26261      0.25713       1.0213
     -0.10062      0.16297     -0.61743
    -0.051272      0.19080     -0.26872
       1.9736      0.48724       4.0506
       1.0000      0.28333       3.5294
     0.054006      0.11722      0.46072
