
  -0.00015585   0.00074130     -0.21024
     -0.55498     0.082869      -6.6971
  1.1014e-005     0.083994   0.00013113
      0.11706     0.089441       1.3088
      0.83636     0.063316       13.209
     0.028041      0.10327      0.27154
