Date,Month,Year,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
11/1/2006,11,2006,167,5,145,76,842,718,109,15,5,407,889,17,35,579,651,135,127,180,88,28,119,200,1098,333,105,488,12,76,134,44,154,41,252,444,6,1093,189,70,314,72,230,13,415,1468,116,4,127,164,21,178,12
12/1/2006,12,2006,147,12,115,68,957,749,100,14,4,387,885,8,26,580,609,118,119,181,117,28,106,187,1112,326,126,472,7,61,149,46,112,38,258,425,6,942,157,67,298,48,211,15,424,1381,135,5,169,137,28,197,9
1/1/2007,1,2007,160,10,176,65,1315,697,107,11,10,459,930,8,41,580,623,139,120,175,100,27,135,222,1135,328,116,503,14,62,168,49,161,37,302,456,5,1020,156,54,331,67,210,11,386,1583,108,5,225,146,31,181,7
2/1/2007,2,2007,183,10,225,71,1646,880,109,14,7,568,992,13,43,666,674,148,135,219,119,28,160,287,1223,388,122,548,15,72,238,83,175,50,326,459,6,1060,165,78,305,74,231,9,456,1667,101,3,265,149,36,244,10
3/1/2007,3,2007,189,14,208,72,1982,899,111,17,25,685,1126,17,36,725,608,127,137,184,141,34,162,326,1211,495,129,627,9,103,299,69,227,32,355,454,9,1019,147,58,327,81,247,16,490,1755,105,3,308,169,29,220,5
4/1/2007,4,2007,222,13,400,88,2515,1112,154,23,13,837,1283,19,37,825,760,155,178,209,146,46,217,405,1454,563,160,749,15,91,346,93,232,54,412,519,14,1089,185,82,395,86,261,22,588,1919,121,7,444,213,37,275,13
5/1/2007,5,2007,206,20,439,91,3307,1139,122,22,29,1018,1222,36,48,981,787,163,159,230,161,42,239,446,1578,578,147,741,13,111,427,94,283,49,490,515,10,1144,212,81,330,111,248,17,535,2153,129,7,449,252,35,289,14
6/1/2007,6,2007,253,16,482,84,3650,1169,217,32,24,1293,1293,29,68,977,804,150,162,281,157,49,293,480,1592,642,150,696,14,97,511,92,319,53,554,541,13,1345,244,105,439,132,252,24,593,2151,114,9,549,271,40,262,8
7/1/2007,7,2007,251,21,597,100,4568,1210,200,23,27,1577,1340,35,64,1100,775,163,159,222,145,58,318,516,1569,743,166,710,24,110,645,100,404,42,667,520,7,1308,213,108,431,136,253,15,603,2272,103,7,624,276,47,299,16
8/1/2007,8,2007,281,16,638,110,4464,1175,192,27,24,1732,1357,41,61,1049,806,137,179,251,162,56,342,505,1796,720,189,729,16,111,638,93,356,57,590,543,9,1338,208,129,382,133,260,28,603,2201,117,10,675,281,40,283,14
9/1/2007,9,2007,265,23,736,101,5280,1325,210,31,36,1855,1572,43,73,1043,914,170,201,296,181,50,428,592,1921,683,174,842,12,129,686,96,405,51,564,578,9,1603,235,131,455,148,273,29,676,2355,147,9,815,293,44,319,8
10/1/2007,10,2007,250,20,660,111,5873,1357,198,31,41,2298,1518,41,67,1117,897,186,182,265,170,60,452,635,2184,764,199,825,20,108,784,138,412,58,668,591,13,1514,249,151,468,145,297,20,618,2402,129,16,860,270,38,292,7
11/1/2007,11,2007,306,20,849,124,6592,1441,213,38,36,2608,1606,64,61,1235,1048,212,197,309,201,68,475,668,2344,844,216,911,26,116,808,106,460,61,750,645,15,1755,278,187,464,140,323,20,744,2397,139,17,957,326,60,367,9
12/1/2007,12,2007,282,28,925,100,7091,1345,238,38,53,2798,1512,49,77,1268,869,163,195,272,163,69,530,685,2152,933,174,861,19,122,897,137,474,52,685,643,8,1582,231,171,476,179,304,32,664,2309,153,13,1099,333,44,363,12
1/1/2008,1,2008,298,29,1249,107,8953,1622,299,63,51,3590,1721,57,110,1364,959,199,203,292,170,80,639,804,2430,1021,194,897,15,109,1040,128,580,61,921,621,12,1812,273,216,584,164,351,37,694,2631,180,8,1202,442,57,411,15
2/1/2008,2,2008,315,34,1483,122,10264,1642,270,46,51,3859,1804,67,127,1397,1001,173,218,349,168,73,661,732,2618,972,213,1070,23,128,1348,165,603,71,847,727,8,1911,240,246,573,207,361,35,759,2825,207,11,1310,492,45,404,17
3/1/2008,3,2008,346,34,1772,163,10800,1680,263,58,45,4116,2009,86,137,1416,1008,216,243,294,218,89,735,791,2809,1061,248,1045,38,122,1488,151,567,78,902,711,14,1863,267,262,582,195,397,30,842,2751,216,6,1560,496,70,456,15
4/1/2008,4,2008,366,42,2223,160,14131,1775,320,55,70,5284,2224,77,141,1724,1072,212,247,372,211,85,942,971,3162,1237,262,1151,41,148,1821,200,711,83,990,761,15,2078,310,307,585,287,435,34,856,3185,269,18,1879,596,68,515,12
5/1/2008,5,2008,388,38,2592,147,16081,1763,336,61,56,5470,2132,89,177,1818,1206,236,282,359,246,115,902,1013,3507,1353,259,1222,37,167,2047,177,728,92,965,760,12,2205,328,347,669,249,420,33,956,3153,302,7,2172,642,54,488,31
6/1/2008,6,2008,365,44,2808,193,17525,1824,382,52,59,5931,2163,89,170,1807,1167,205,238,346,218,106,899,1072,3474,1301,259,1138,23,184,2214,209,708,96,959,816,12,2112,282,362,681,239,426,39,915,3408,320,23,2126,650,79,482,23
7/1/2008,7,2008,369,25,3141,164,19315,1819,355,57,70,6342,2229,85,189,1867,1078,209,207,384,247,109,993,1144,3392,1327,230,1056,35,146,2434,208,754,102,1027,780,9,2026,294,402,635,273,414,29,962,3100,255,14,2291,637,57,494,30
